900701,Alexandria City Public Schools,Twitter,https://twitter.com/ACPSk12
900701,Alexandria City Public Schools,YouTube,http://www.youtube.com/user/acpstv
900701,Alexandria City Public Schools,LinkedIn,https://www.linkedin.com/pub/alexandria-city-public-schools/66/70b/924
900701,Alexandria City Public Schools,RSS,http%3A%2F%2Fwww.acps.k12.va.us%2Fnews%2Frss%2F
4664,Alfred State College of Technology,Facebook,https://www.facebook.com/AlfredStateCollege
4664,Alfred State College of Technology,Twitter,https://twitter.com/AlfredState
4664,Alfred State College of Technology,YouTube,https://www.youtube.com/user/AlfredStateCollege
4664,Alfred State College of Technology,LinkedIn,https://www.linkedin.com/edu/alfred-state-college---suny-college-of-technology-21178
4664,Alfred State College of Technology,RSS,http%3A%2F%2Fwww.alfredstate.edu%2Fnews-feed.xml
60,Alfred Univ,Facebook,http://www.facebook.com/AlfredUniversity
60,Alfred Univ,Twitter,http://twitter.com/alfredu
60,Alfred Univ,YouTube,http://www.youtube.com/user/AlfredUniv#p/u
60,Alfred Univ,LinkedIn,https://www.linkedin.com/edu/alfred-university-18915
60,Alfred Univ,RSS,http%3A%2F%2Fwww.alfred.edu%2FxmlFeeds%2Fnewsfeed.xml
903073,Alhambra Unified School District,Facebook,https://www.facebook.com/pages/Alhambra-Unified-School-Distri/151520271556128
903073,Alhambra Unified School District,Twitter,
903073,Alhambra Unified School District,YouTube,
903073,Alhambra Unified School District,LinkedIn,
903073,Alhambra Unified School District,RSS,http%3A%2F%2Fwww.ausd.us%2Fapps%2Fnews%2Frss%3Fcategoryid%3D1463
600008,Allegany County Board of Education,Facebook,https://www.facebook.com/acpsmd
600008,Allegany County Board of Education,Twitter,https://twitter.com/ACPS_Supt
600008,Allegany County Board of Education,YouTube,
600008,Allegany County Board of Education,LinkedIn,
600008,Allegany County Board of Education,RSS,http%3A%2F%2Fwww.acpsmd.org%2Fsite%2FRSS.aspx%3FDomainID%3D4%26ModuleInstanceID%3D4%26PageID%3D1%2F
908885,Allen Park Public Schools,Facebook,http://www.facebook.com/pages/Allen-Park-Public-Schools/452681338096242/
908885,Allen Park Public Schools,Twitter,
908885,Allen Park Public Schools,YouTube,
908885,Allen Park Public Schools,LinkedIn,
908885,Allen Park Public Schools,RSS,http%3A%2F%2Fnews.google.com%2Fnews%3Fum%3D1%26ned%3Dus%26hl%3Den%26q%3D%2BAllen%2BPark%2BPublic%2BSchools%26output%3Drss
66,Alliant International Univ,Facebook,https://www.facebook.com/AlliantInternationalUniversity
66,Alliant International Univ,Twitter,http://www.twitter.com/#!/AlliantU/
66,Alliant International Univ,YouTube,http://www.youtube.com/user/AlliantIntlUniv1
66,Alliant International Univ,LinkedIn,http://www.linkedin.com/companies/alliant-international-university
66,Alliant International Univ,RSS,https%3A%2F%2Fais.alliant.edu%2Fcgi-bin%2Fpublic%2Fcrsschd.cgi
95,Alma College,Facebook,http://www.facebook.com/pages/Alma-MI/Alma-College/133636558992
95,Alma College,Twitter,http://twitter.com/almacollege
95,Alma College,YouTube,https://www.youtube.com/almacollege
95,Alma College,LinkedIn,https://www.linkedin.com/edu/alma-college-20392
95,Alma College,RSS,http%3A%2F%2Fwww.alma.edu%2Flive%2Frss%2Fnews%2Fmax%2F5%2Fgroup%2FNewsroom
69,Alvernia Univ,Facebook,http://www.facebook.com/AlverniaUniversity
69,Alvernia Univ,Twitter,https://twitter.com/AlverniaUniv
69,Alvernia Univ,YouTube,http://www.youtube.com/user/AlverniaU
69,Alvernia Univ,LinkedIn,https://www.linkedin.com/company/alvernia-university
69,Alvernia Univ,RSS,http%3A%2F%2Fnews.google.com%2Fnews%3Fum%3D1%26ned%3Dus%26hl%3Den%26q%3D%2BAlvernia%2BUniversity%26output%3Drss
87,Amarillo College,Facebook,http://www.facebook.com/amarillocollege
87,Amarillo College,Twitter,http://www.twitter.com/amarillocollege
87,Amarillo College,YouTube,http://www.youtube.com/user/AmarilloCollege/
87,Amarillo College,LinkedIn,https://www.linkedin.com/edu/amarillo-college-21058
87,Amarillo College,RSS,http%3A%2F%2Fnews.google.com%2Fnews%3Fum%3D1%26ned%3Dus%26hl%3Den%26q%3D%2BAmarillo%2BCollege%26output%3Drss
116,American International College,Facebook,https://www.facebook.com/AmericanInternationalCollege
116,American International College,Twitter,https://twitter.com/AIConCampus
116,American International College,YouTube,http://www.youtube.com/user/AICSPRINGFIELDMA/
116,American International College,LinkedIn,https://www.linkedin.com/company/american-international-college
116,American International College,RSS,http%3A%2F%2Fnews.google.com%2Fnews%3Fum%3D1%26ned%3Dus%26hl%3Den%26q%3D%2BAmerican%2BInternational%2BCollege%26output%3Drss
110,Amherst College,Facebook,http://www.facebook.com/pages/Amherst-MA/Amherst-College/6099747981
110,Amherst College,Twitter,http://twitter.com/amherstcollege
110,Amherst College,YouTube,http://www.youtube.com/user/amherstcollege
110,Amherst College,LinkedIn,https://www.linkedin.com/edu/school?id=19914&trk=tyah&trkInfo=tarId%3A1401301915394%2Ctas%3Aamherst%20college%2Cidx%3A3-1-12
110,Amherst College,RSS,http%3A%2F%2Fnews.google.com%2Fnews%3Fum%3D1%26ned%3Dus%26hl%3Den%26q%3D%2BAmherst%2BCollege%26output%3Drss
909224,Ancilla College,Facebook,https://www.facebook.com/ancilladominicollege
909224,Ancilla College,Twitter,https://twitter.com/ancillacollege
909224,Ancilla College,YouTube,http://www.youtube.com/user/MyAncillaCollege
909224,Ancilla College,LinkedIn,https://www.linkedin.com/company/ancilla-college
909224,Ancilla College,RSS,http%3A%2F%2Fnews.google.com%2Fnews%3Fum%3D1%26ned%3Dus%26hl%3Den%26q%3D%2BAncilla%2BCollege%26output%3Drss
115,Anderson Univ,Facebook,http://www.facebook.com/AndersonUniversitySC
115,Anderson Univ,Twitter,http://www.twitter.com/AndersonUnivSC
115,Anderson Univ,YouTube,http://www.youtube.com/user/AndersonUniversitySC
115,Anderson Univ,LinkedIn,https://www.linkedin.com/edu/anderson-university-%28sc%29-22461
115,Anderson Univ,RSS,http%3A%2F%2Fnews.google.com%2Fnews%3Fum%3D1%26ned%3Dus%26hl%3Den%26q%3D%2BAnderson%2BUniversity%26output%3Drss
908746,Andrew College,Facebook,http://www.facebook.com/pages/Andrew-College/21470970106?ref=ts
908746,Andrew College,Twitter,http://twitter.com/AndrewCollege
908746,Andrew College,YouTube,https://www.youtube.com/user/AndrewCollegeGeorgia
908746,Andrew College,LinkedIn,https://www.linkedin.com/edu/andrew-college-34720
908746,Andrew College,RSS,http%3A%2F%2Fwww.andrewcollege.edu%2Fevents%2Ffeed
120,Andrews Univ,Facebook,https://www.facebook.com/andrewsuniversity
120,Andrews Univ,Twitter,https://twitter.com/andrewsuniv
120,Andrews Univ,YouTube,http://www.youtube.com/channel/UCULcNSIicKJBVEpRXn2RATA
120,Andrews Univ,LinkedIn,https://www.linkedin.com/edu/school?id=18591
120,Andrews Univ,RSS,http%3A%2F%2Fwww.andrews.edu%2Fagenda%2Ffeed%2FAgenda%3A%2BCampus%2BNews%2F
882078,Angelo State Univ,Facebook,http://www.facebook.com/angelostateuniversity
882078,Angelo State Univ,Twitter,http://www.twitter.com/AngeloState/
882078,Angelo State Univ,YouTube,https://www.youtube.com/angelostateu
882078,Angelo State Univ,LinkedIn,https://www.linkedin.com/edu/school?id=19451
882078,Angelo State Univ,RSS,http%3A%2F%2Fwww.angelo.edu%2Fcontent%2Frss%2Fnews%2Fgroup%2FNews%2Fexclude_tag%2FNews%2520Feature%2Fexclude_tag%2FI%2520Chose%2520ASU%2Fexclude_tag%2FNo%2520Homepage
121,Anne Arundel Community College,Facebook,https://www.facebook.com/AnneArundelCommunityCollege
121,Anne Arundel Community College,Twitter,https://twitter.com/AnneArundelCC
121,Anne Arundel Community College,YouTube,http://www.youtube.com/user/AAMCNews
121,Anne Arundel Community College,LinkedIn,https://www.linkedin.com/edu/school?id=20158
121,Anne Arundel Community College,RSS,http%3A%2F%2Fwww.aacc.edu%2Fsp%2Frss%2Faacc_home_rss.xml
905602,Anne Arundel County Public Schools,Facebook,http://facebook.com/aacps
905602,Anne Arundel County Public Schools,Twitter,https://twitter.com/AACountySchools
905602,Anne Arundel County Public Schools,YouTube,http://www.youtube.com/channel/UCJSUzdLr48I6r69fxFdK_tw
905602,Anne Arundel County Public Schools,LinkedIn,https://www.linkedin.com/company/anne-arundel-county-public-schools
905602,Anne Arundel County Public Schools,RSS,http%3A%2F%2Fnews.google.com%2Fnews%3Fum%3D1%26ned%3Dus%26hl%3Den%26q%3D%2BAnne%2BArundel%2BCounty%2BPublic%2BSchools%26output%3Drss
355,Arcadia Univ,Facebook,http://www.facebook.com/arcadia.university/
355,Arcadia Univ,Twitter,https://twitter.com/arcadia1853
355,Arcadia Univ,YouTube,http://www.youtube.com/user/ArcadiaUnivNews
355,Arcadia Univ,LinkedIn,https://www.linkedin.com/edu/arcadia-university-19220
355,Arcadia Univ,RSS,http%3A%2F%2Fnews.google.com%2Fnews%3Fum%3D1%26ned%3Dus%26hl%3Den%26q%3D%2BArcadia%2BUniversity%26output%3Drss
909079,Archdiocese of San Antonio,Facebook,https://www.facebook.com/ArchdioceseOfSanAntonio
909079,Archdiocese of San Antonio,Twitter,https://twitter.com/SAVocations
909079,Archdiocese of San Antonio,YouTube,http://www.youtube.com/user/archdiosa/
909079,Archdiocese of San Antonio,LinkedIn,http://www.linkedin.com/company/archdiocese-of-san-antonio/
909079,Archdiocese of San Antonio,RSS,http%3A%2F%2Fnews.google.com%2Fnews%3Fum%3D1%26ned%3Dus%26hl%3Den%26q%3D%2BArchdiocese%2Bof%2BSan%2BAntonio%26output%3Drss
147,Arizona Western College,Facebook,http://www.facebook.com/pages/Yuma-AZ/Arizona-Western-College/151417306672
147,Arizona Western College,Twitter,http://twitter.com/ArizonaWestern
147,Arizona Western College,YouTube,http://www.youtube.com/user/AWCTV
147,Arizona Western College,LinkedIn,https://www.linkedin.com/edu/arizona-western-college-32083
147,Arizona Western College,RSS,http%3A%2F%2Fwww.azwestern.edu%2Fnews%2Fnews_rss.xml
900051,Arkansas State Univ - Beebe,Facebook,https://www.facebook.com/ASUBeebe
900051,Arkansas State Univ - Beebe,Twitter,https://twitter.com/ASUBeebe
900051,Arkansas State Univ - Beebe,YouTube,
900051,Arkansas State Univ - Beebe,LinkedIn,https://www.linkedin.com/company/arkansas-state-university-beebe
900051,Arkansas State Univ - Beebe,RSS,http%3A%2F%2Fnews.google.com%2Fnews%3Fum%3D1%26ned%3Dus%26hl%3Den%26q%3D%2BArkansas%2BState%2BUniversity%2B-%2BBeebe%26output%3Drss
160,Arkansas Tech Univ,Facebook,http://www.facebook.com/arkansastech
160,Arkansas Tech Univ,Twitter,http://twitter.com/arkansastech
160,Arkansas Tech Univ,YouTube,http://www.youtube.com/arkansastech
160,Arkansas Tech Univ,LinkedIn,https://www.linkedin.com/edu/arkansas-tech-university-17752
160,Arkansas Tech Univ,RSS,http%3A%2F%2Ffeeds.feedburner.com%2FArkansasTechNews
907259,Arlington Public Schools,Facebook,https://www.facebook.com/ArlingtonPublicSchools
907259,Arlington Public Schools,Twitter,https://twitter.com/APSVirginia
907259,Arlington Public Schools,YouTube,http://www.youtube.com/user/AETVaps
907259,Arlington Public Schools,LinkedIn,https://www.linkedin.com/company/arlington-public-schools
907259,Arlington Public Schools,RSS,http%3A%2F%2Fwww.apsva.us%2Fsite%2FRSS.aspx%3FDomainID%3D1%26ModuleInstanceID%3D8096%26PageID%3D1%2F
169,Art Center College of Design,Facebook,https://www.facebook.com/artcenteredu
169,Art Center College of Design,Twitter,https://twitter.com/artcenteredu
169,Art Center College of Design,YouTube,http://www.youtube.com/user/artcenteredu?hl=en&gl=IL
169,Art Center College of Design,LinkedIn,https://www.linkedin.com/edu/school?id=17802
169,Art Center College of Design,RSS,http%3A%2F%2Fnews.google.com%2Fnews%3Fum%3D1%26ned%3Dus%26hl%3Den%26q%3D%2BArt%2BCenter%2BCollege%2Bof%2BDesign%26output%3Drss
180,Asbury Theological Seminary,Facebook,https://www.facebook.com/AsburySeminary
180,Asbury Theological Seminary,Twitter,https://twitter.com/asburyseminary
180,Asbury Theological Seminary,YouTube,https://www.youtube.com/user/AsburySeminary
180,Asbury Theological Seminary,LinkedIn,http://www.linkedin.com/company/asbury-theological-seminary
180,Asbury Theological Seminary,RSS,http%3A%2F%2Fnews.google.com%2Fnews%3Fum%3D1%26ned%3Dus%26hl%3Den%26q%3D%2BAsbury%2BTheological%2BSeminary%26output%3Drss
175,Asbury Univ,Facebook,https://www.facebook.com/AsburyUniversity
175,Asbury Univ,Twitter,https://twitter.com/AsburyUniv
175,Asbury Univ,YouTube,https://youtube.com/AsburyUniversity
175,Asbury Univ,LinkedIn,http://www.linkedin.com/company/20985?trk=edu-cp-sa-cname
175,Asbury Univ,RSS,http%3A%2F%2Fnews.google.com%2Fnews%3Fum%3D1%26ned%3Dus%26hl%3Den%26q%3D%2BAsbury%2BUniversity%26output%3Drss
908099,Ashford Univ,Facebook,https://www.facebook.com/ashforduniversity
908099,Ashford Univ,Twitter,https://twitter.com/#!/AshfordU
908099,Ashford Univ,YouTube,https://www.youtube.com/user/AshfordUniversity?feature=mhum
908099,Ashford Univ,LinkedIn,http://www.linkedin.com/groups/Ashford-University-Alumni-Students-3743681?gid=3743681&mostPopular=&trk=tyah
908099,Ashford Univ,RSS,http%3A%2F%2Fwww.mediaroom.ashford.edu%2Findex.php%3Fs%3D26576%26pagetemplate%3Drss%2F
185,Ashland Univ,Facebook,http://www.facebook.com/AshlandUniversity
185,Ashland Univ,Twitter,https://twitter.com/ashland_univ
185,Ashland Univ,YouTube,http://www.youtube.com/user/ashlandedu
185,Ashland Univ,LinkedIn,https://www.linkedin.com/edu/ashland-university-19083
185,Ashland Univ,RSS,http%3A%2F%2Fwww.ashland.edu%2Fnews%2Ffeatured%2Ffeed
906866,Association of Independent Kentucky Colleges & Universities (AIKCU),Facebook,http://www.facebook.com/AIKCU
906866,Association of Independent Kentucky Colleges & Universities (AIKCU),Twitter,https://twitter.com/aikcu
906866,Association of Independent Kentucky Colleges & Universities (AIKCU),YouTube,
906866,Association of Independent Kentucky Colleges & Universities (AIKCU),LinkedIn,
906866,Association of Independent Kentucky Colleges & Universities (AIKCU),RSS,http%3A%2F%2Fnews.google.com%2Fnews%3Fum%3D1%26ned%3Dus%26hl%3Den%26q%3D%2BAssociation%2Bof%2BIndependent%2BKentucky%2BColleges%2B%26%2BUniversities%2B%28AIKCU%29%26output%3Drss
202,Athens State Univ,Facebook,http://www.facebook.com/athensstateuniversity
202,Athens State Univ,Twitter,http://www.twitter.com/athensstuniv
202,Athens State Univ,YouTube,http://www.youtube.com/athensstate
202,Athens State Univ,LinkedIn,http://www.linkedin.com/groups?home=&gid=4540293&trk=anet_ug_hm
202,Athens State Univ,RSS,http%3A%2F%2Fnews.google.com%2Fnews%3Fum%3D1%26ned%3Dus%26hl%3Den%26q%3D%2BAthens%2BState%2BUniversity%26output%3Drss
905610,Atlanta Public Schools,Facebook,http://www.facebook.com/AtlantaPublicSchools
905610,Atlanta Public Schools,Twitter,http://twitter.com/apsupdate
905610,Atlanta Public Schools,YouTube,http://www.youtube.com/user/apsupdate?feature=mhum
905610,Atlanta Public Schools,LinkedIn,https://www.linkedin.com/company/atlanta-public-schools
905610,Atlanta Public Schools,RSS,http%3A%2F%2Fwww.atlanta.k12.ga.us%2Fsite%2FRSS.aspx%3FDomainID%3D4152%26ModuleInstanceID%3D38067%26PageID%3D18567%2F
906678,Attalla City Schools,Facebook,http://www.facebook.com/pages/Attalla-City-Schools/115040545173250/
906678,Attalla City Schools,Twitter,https://twitter.com/AttallaSchools
906678,Attalla City Schools,YouTube,
906678,Attalla City Schools,LinkedIn,
906678,Attalla City Schools,RSS,http%3A%2F%2Fnews.google.com%2Fnews%3Fum%3D1%26ned%3Dus%26hl%3Den%26q%3D%2BAttalla%2BCity%2BSchools%26output%3Drss
225,Augsburg College,Facebook,http://www.facebook.com/augsburgcollege/
225,Augsburg College,Twitter,http://www.twitter.com/augsburgcollege
225,Augsburg College,YouTube,http://www.youtube.com/augsburgcollege
225,Augsburg College,LinkedIn,http://www.linkedin.com/company/augsburgcollege
225,Augsburg College,RSS,http%3A%2F%2Fnews.google.com%2Fnews%3Fum%3D1%26ned%3Dus%26hl%3Den%26q%3D%2BAugsburg%2BCollege%26output%3Drss
905195,Augusta State Univ,Facebook,https://www.facebook.com/pages/Augusta-State-University/109579755728058
905195,Augusta State Univ,Twitter,
905195,Augusta State Univ,YouTube,http://www.youtube.com/user/AugustaState
905195,Augusta State Univ,LinkedIn,https://www.linkedin.com/edu/school?id=18143
905195,Augusta State Univ,RSS,http%3A%2F%2Fwww.topix.com%2Frss%2Fcolleges%2Faugusta-state-university
240,Augustana College,Facebook,https://www.facebook.com/AugustanaSD
240,Augustana College,Twitter,https://twitter.com/augustanasd
240,Augustana College,YouTube,https://www.youtube.com/user/AugustanaCollege
240,Augustana College,LinkedIn,https://www.linkedin.com/company/227550
240,Augustana College,RSS,http%3A%2F%2Fwww.augie.edu%2Frss.xml
900177,Auraria Higher Education Center,Facebook,https://www.facebook.com/auraria
900177,Auraria Higher Education Center,Twitter,https://twitter.com/AurariaCampus
900177,Auraria Higher Education Center,YouTube,
900177,Auraria Higher Education Center,LinkedIn,https://www.linkedin.com/company/auraria-higher-education-center
900177,Auraria Higher Education Center,RSS,http%3A%2F%2Fwww.ahec.edu%2Ffeed%2Fannouncements.rss
251,Austin Community College District,Facebook,http://www.facebook.com/ACCDistrict
251,Austin Community College District,Twitter,http://twitter.com/accdistrict
251,Austin Community College District,YouTube,http://www.youtube.com/accdistrict
251,Austin Community College District,LinkedIn,http://www.linkedin.com/edu/school?id=20084
251,Austin Community College District,RSS,http%3A%2F%2Fnews.google.com%2Fnews%3Fum%3D1%26ned%3Dus%26hl%3Den%26q%3D%2BAustin%2BCommunity%2BCollege%2BDistrict%26output%3Drss
8025,Austin Independent School District,Facebook,http://www.facebook.com/pages/Austin-ISD/129420543776122?ref=ts
8025,Austin Independent School District,Twitter,https://twitter.com/austinisd
8025,Austin Independent School District,YouTube,http://www.youtube.com/austinisdschools
8025,Austin Independent School District,LinkedIn,https://www.linkedin.com/company/aisd
8025,Austin Independent School District,RSS,http%3A%2F%2Fwww.austinisd.org%2Frss.xml
252,Austin Peay State Univ,Facebook,http://www.facebook.com/austinpeay
252,Austin Peay State Univ,Twitter,http://www.twitter.com/austinpeay
252,Austin Peay State Univ,YouTube,http://www.youtube.com/apsu1927
252,Austin Peay State Univ,LinkedIn,https://www.linkedin.com/company/austin-peay-state-university
252,Austin Peay State Univ,RSS,http%3A%2F%2Fwww.apsu.edu%2Fnews%2Ffeed
604149,Austintown Local Schools,Facebook,https://www.facebook.com/pages/Austintown-Local-Schools/137888622925520
604149,Austintown Local Schools,Twitter,http://www.twitter.com/search?q=Austintown%20Local%20School%20District&src=tyah/
604149,Austintown Local Schools,YouTube,
604149,Austintown Local Schools,LinkedIn,
604149,Austintown Local Schools,RSS,http%3A%2F%2Fwww.austintownschools.org%2FrssNews.ashx
270,Azusa Pacific Univ,Facebook,https://www.facebook.com/azusapacific
270,Azusa Pacific Univ,Twitter,http://twitter.com/azusapacific
270,Azusa Pacific Univ,YouTube,http://www.youtube.com/user/UniversityRelations
270,Azusa Pacific Univ,LinkedIn,https://www.linkedin.com/company/azusa-pacific-university
270,Azusa Pacific Univ,RSS,http%3A%2F%2Fwww.apu.edu%2Frss%2F
909366,"B.E.L.L. Foundation, Inc.",Facebook,http://www.facebook.com/experiencebell
909366,"B.E.L.L. Foundation, Inc.",Twitter,http://twitter.com/#!/experiencebell
909366,"B.E.L.L. Foundation, Inc.",YouTube,http://www.youtube.com/experienceBELL
909366,"B.E.L.L. Foundation, Inc.",LinkedIn,http://www.linkedin.com/company/bell-building-educated-leaders-for-life-_2
909366,"B.E.L.L. Foundation, Inc.",RSS,http%3A%2F%2Fnews.google.com%2Fnews%3Fum%3D1%26ned%3Dus%26hl%3Den%26q%3D%2BB.E.L.L.%2BFoundation%2C%2BInc.%26output%3Drss
275,Babson College,Facebook,http://www.facebook.com/babsoncollege
275,Babson College,Twitter,https://twitter.com/babson
275,Babson College,YouTube,http://www.youtube.com/user/BabsonMedia
275,Babson College,LinkedIn,https://www.linkedin.com/edu/school?id=18451
275,Babson College,RSS,http%3A%2F%2Fnews.google.com%2Fnews%3Fum%3D1%26ned%3Dus%26hl%3Den%26q%3D%2BBabson%2BCollege%26output%3Drss
284,Baker College,Facebook,https://www.facebook.com/bakercollege
284,Baker College,Twitter,https://twitter.com/bakercollege
284,Baker College,YouTube,https://www.youtube.com/baker
